col1,col2,modifier_indicator
21050,99315,1
21050,99315,1
21050,99316,1
21050,99316,1
21050,99334,1
21050,99334,1
21050,99335,1
21050,99335,1
21050,99336,1
21050,99336,1
21050,99337,1
21050,99337,1
21050,99347,1
21050,99347,1
21050,99348,1
21050,99348,1
21050,99349,1
21050,99349,1
21050,99350,1
21050,99350,1
21050,99374,1
21050,99375,1
21050,99377,1
21050,99378,1
21050,99446,0
21050,99447,0
21050,99448,0
21050,99449,0
21050,99451,0
21050,99452,0
21050,99495,0
21050,99495,0
21050,99496,0
21050,99496,0
21060,11000,1
21060,11001,1
21060,11004,1
21060,11005,1
21060,11006,1
21060,11042,1
21060,11043,1
21060,11044,1
21060,11045,1
21060,11046,1
21060,11047,1
21060,12001,1
21060,12002,1
21060,12004,1
21060,12005,1
21060,12006,1
21060,12007,1
21060,12011,1
21060,12013,1
21060,12014,1
21060,12015,1
21060,12016,1
21060,12017,1
21060,12018,1
21060,12020,1
21060,12021,1
21060,12031,1
21060,12032,1
21060,12034,1
21060,12035,1
21060,12036,1
21060,12037,1
21060,12041,1
21060,12042,1
21060,12044,1
21060,12045,1
21060,12046,1
21060,12047,1
21060,12051,1
21060,12052,1
21060,12053,1
21060,12054,1
21060,12055,1
21060,12056,1
21060,12057,1
21060,13100,1
21060,13101,1
21060,13102,1
21060,13120,1
21060,13121,1
21060,13122,1
21060,13131,1
21060,13132,1
21060,13133,1
21060,13150,1
21060,13151,1
21060,13152,1
21060,13153,1
21060,21070,1
21060,21073,1
21060,36000,1
21060,36400,1
21060,36405,1
21060,36406,1
21060,36410,1
21060,36420,1
21060,36425,1
21060,36430,1
21060,36440,1
21060,36591,0
21060,36592,0
21060,36600,1
21060,36640,1
21060,37202,1
21060,43752,1
21060,51701,1
21060,51702,1
21060,51703,1
21060,61650,0
21060,62310,0
21060,62311,0
21060,62318,0
21060,62319,0
21060,62320,0
21060,62321,0
21060,62322,0
21060,62323,0
21060,62324,0
21060,62325,0
21060,62326,0
21060,62327,0
21060,64400,0
21060,64402,0
21060,64405,0
21060,64408,0
21060,64410,0
21060,64412,0
21060,64413,0
21060,64415,0
21060,64416,0
21060,64417,0
21060,64418,0
21060,64420,0
21060,64421,0
21060,64425,0
21060,64430,0
21060,64435,0
21060,64445,0
21060,64446,0
21060,64447,0
21060,64448,0
21060,64449,0
21060,64450,1
21060,64451,0
21060,64454,1
21060,64461,0
21060,64462,0
21060,64463,0
21060,64466,1
21060,64467,1
21060,64468,1
21060,64469,1
21060,64470,0
21060,64473,1
21060,64474,1
21060,64475,0
21060,64479,0
21060,64480,0
21060,64483,0
21060,64484,0
21060,64486,0
21060,64487,0
21060,64488,0
21060,64489,0
21060,64490,0
21060,64491,0
21060,64492,0
21060,64493,0
21060,64494,0
21060,64495,0
21060,64505,0
21060,64508,0
21060,64510,0
21060,64517,0
21060,64520,0
21060,64530,0
21060,64550,0
21060,69990,0
21060,90760,1
21060,90765,1
21060,90772,1
21060,90774,1
21060,90775,1
21060,90780,1
21060,92012,1
21060,92012,0
21060,92014,1
21060,92014,0
21060,93000,1
21060,93005,1
21060,93010,1
21060,93040,1
21060,93041,1
21060,93042,1
21060,93318,1
21060,93355,1
21060,94002,1
21060,94200,1
21060,94250,1
21060,94680,1
21060,94681,1
21060,94690,1
21060,94770,1
21060,95812,1
21060,95813,1
21060,95816,1
21060,95819,1
21060,95822,1
21060,95829,1
21060,95955,1
21060,96360,1
21060,96361,1
21060,96365,1
21060,96366,1
21060,96367,1
21060,96368,1
21060,96372,1
21060,96374,1
21060,96375,1
21060,96376,1
21060,96377,1
21060,96523,0
21060,97597,1
21060,97598,1
21060,97602,1
21060,99148,0
21060,99149,0
21060,99150,0
21060,99155,0
21060,99156,0
21060,99157,0
21060,99211,1
21060,99211,1
21060,99212,1
21060,99212,1
21060,99213,1
21060,99213,1
21060,99214,1
21060,99214,1
21060,99215,1
21060,99215,1
21060,99217,1
21060,99217,1
21060,99218,1
21060,99218,1
21060,99219,1
21060,99219,1
21060,99220,1
21060,99220,1
21060,99221,1
21060,99221,1
21060,99222,1
21060,99222,1
21060,99223,1
21060,99223,1
21060,99231,1
21060,99231,1
21060,99232,1
21060,99232,1
21060,99233,1
21060,99233,1
21060,99234,1
21060,99234,1
21060,99235,1
21060,99235,1
21060,99236,1
21060,99236,1
21060,99238,1
21060,99238,1
21060,99239,1
21060,99239,1
21060,99241,1
21060,99242,1
21060,99243,1
21060,99244,1
21060,99245,1
21060,99251,1
21060,99252,1
21060,99253,1
21060,99254,1
21060,99255,1
21060,99291,1
21060,99291,1
21060,99292,1
21060,99292,1
21060,99304,1
21060,99304,1
21060,99305,1
21060,99305,1
21060,99306,1
21060,99306,1
21060,99307,1
21060,99307,1
21060,99308,1
21060,99308,1
21060,99309,1
21060,99309,1
21060,99310,1
21060,99310,1
21060,99315,1
21060,99315,1
21060,99316,1
21060,99316,1
21060,99334,1
21060,99334,1
21060,99335,1
21060,99335,1
21060,99336,1
21060,99336,1
21060,99337,1
21060,99337,1
21060,99347,1
21060,99347,1
21060,99348,1
21060,99348,1
21060,99349,1
21060,99349,1
21060,99350,1
21060,99350,1
21060,99374,1
21060,99375,1
21060,99377,1
21060,99378,1
21060,99446,0
21060,99447,0
21060,99448,0
21060,99449,0
21060,99451,0
21060,99452,0
21060,99495,0
21060,99495,0
21060,99496,0
21060,99496,0
21070,11000,1
21070,11001,1
21070,11004,1
21070,11005,1
21070,11006,1
21070,11042,1
21070,11043,1
21070,11044,1
21070,11045,1
21070,11046,1
21070,11047,1
21070,12001,1
21070,12002,1
21070,12004,1
21070,12005,1
21070,12006,1
21070,12007,1
21070,12011,1
21070,12013,1
21070,12014,1
21070,12015,1
21070,12016,1
21070,12017,1
21070,12018,1
21070,12020,1
21070,12021,1
21070,12031,1
21070,12032,1
21070,12034,1
21070,12035,1
21070,12036,1
21070,12037,1
21070,12041,1
21070,12042,1
21070,12044,1
21070,12045,1
21070,12046,1
21070,12047,1
21070,12051,1
21070,12052,1
21070,12053,1
21070,12054,1
21070,12055,1
21070,12056,1
21070,12057,1
21070,13100,1
21070,13101,1
21070,13102,1
21070,13120,1
21070,13121,1
21070,13122,1
21070,13131,1
21070,13132,1
21070,13133,1
21070,13150,1
21070,13151,1
21070,13152,1
21070,13153,1
21070,21073,1
21070,36000,1
21070,36400,1
21070,36405,1
21070,36406,1
21070,36410,1
21070,36420,1
21070,36425,1
21070,36430,1
21070,36440,1
21070,36591,0
21070,36592,0
21070,36600,1
21070,36640,1
21070,37202,1
21070,43752,1
21070,51701,1
21070,51702,1
21070,51703,1
21070,61650,0
21070,62310,0
21070,62311,0
21070,62318,0
21070,62319,0
21070,62320,0
21070,62321,0
21070,62322,0
21070,62323,0
21070,62324,0
21070,62325,0
21070,62326,0
21070,62327,0
21070,64400,0
21070,64402,0
21070,64405,0
21070,64408,0
21070,64410,0
21070,64412,0
21070,64413,0
21070,64415,0
21070,64416,0
21070,64417,0
21070,64418,0
21070,64420,0
21070,64421,0
21070,64425,0
21070,64430,0
21070,64435,0
21070,64445,0
21070,64446,0
21070,64447,0
21070,64448,0
21070,64449,0
21070,64450,1
21070,64451,0
21070,64454,1
21070,64461,0
21070,64462,0
21070,64463,0
21070,64466,1
21070,64467,1
21070,64468,1
21070,64469,1
21070,64470,0
21070,64473,1
21070,64474,1
21070,64475,0
21070,64479,0
21070,64480,0
21070,64483,0
21070,64484,0
21070,64486,0
21070,64487,0
21070,64488,0
21070,64489,0
21070,64490,0
21070,64491,0
21070,64492,0
21070,64493,0
21070,64494,0
21070,64495,0
21070,64505,0
21070,64508,0
21070,64510,0
21070,64517,0
21070,64520,0
21070,64530,0
21070,64550,0
21070,69990,0
21070,90760,1
21070,90765,1
21070,90772,1
21070,90774,1
21070,90775,1
21070,90780,1
21070,92012,1
21070,92012,0
21070,92014,1
21070,92014,0
21070,93000,1
21070,93005,1
21070,93010,1
21070,93040,1
21070,93041,1
21070,93042,1
21070,93318,1
21070,93355,1
21070,94002,1
21070,94200,1
21070,94250,1
21070,94680,1
21070,94681,1
21070,94690,1
21070,94770,1
21070,95812,1
21070,95813,1
21070,95816,1
21070,95819,1
21070,95822,1
21070,95829,1
21070,95955,1
21070,96360,1
21070,96361,1
21070,96365,1
21070,96366,1
21070,96367,1
21070,96368,1
21070,96372,1
21070,96374,1
21070,96375,1
21070,96376,1
21070,96377,1
21070,96523,0
21070,97597,1
21070,97598,1
21070,97602,1
21070,99148,0
21070,99149,0
21070,99150,0
21070,99155,0
21070,99156,0
21070,99157,0
21070,99211,1
21070,99211,1
21070,99212,1
21070,99212,1
21070,99213,1
21070,99213,1
21070,99214,1
21070,99214,1
21070,99215,1
21070,99215,1
21070,99217,1
21070,99217,1
21070,99218,1
21070,99218,1
21070,99219,1
21070,99219,1
21070,99220,1
21070,99220,1
21070,99221,1
21070,99221,1
21070,99222,1
21070,99222,1
21070,99223,1
21070,99223,1
21070,99231,1
21070,99231,1
21070,99232,1
21070,99232,1
21070,99233,1
21070,99233,1
21070,99234,1
21070,99234,1
21070,99235,1
21070,99235,1
21070,99236,1
21070,99236,1
21070,99238,1
21070,99238,1
21070,99239,1
21070,99239,1
21070,99241,1
21070,99242,1
21070,99243,1
21070,99244,1
21070,99245,1
21070,99251,1
21070,99252,1
21070,99253,1
21070,99254,1
21070,99255,1
21070,99291,1
21070,99291,1
21070,99292,1
21070,99292,1
21070,99304,1
21070,99304,1
21070,99305,1
21070,99305,1
21070,99306,1
21070,99306,1
21070,99307,1
21070,99307,1
21070,99308,1
21070,99308,1
21070,99309,1
21070,99309,1
21070,99310,1
21070,99310,1
21070,99315,1
21070,99315,1
21070,99316,1
21070,99316,1
21070,99334,1
21070,99334,1
21070,99335,1
21070,99335,1
21070,99336,1
21070,99336,1
21070,99337,1
21070,99337,1
21070,99347,1
21070,99347,1
21070,99348,1
21070,99348,1
21070,99349,1
21070,99349,1
21070,99350,1
21070,99350,1
21070,99374,1
21070,99375,1
21070,99377,1
21070,99378,1
21070,99446,0
21070,99447,0
21070,99448,0
21070,99449,0
21070,99451,0
21070,99452,0
21070,99495,0
21070,99495,0
21070,99496,0
21070,99496,0
21073,12001,1
21073,12002,1
21073,12004,1
21073,12005,1
21073,12006,1
21073,12007,1
21073,12011,1
21073,12013,1
21073,12014,1
21073,12015,1
21073,12016,1
21073,12017,1
21073,12018,1
21073,12020,1
21073,12021,1
21073,12031,1
21073,12032,1
21073,12034,1
21073,12035,1
21073,12036,1
21073,12037,1
21073,12041,1
21073,12042,1
21073,12044,1
21073,12045,1
21073,12046,1
21073,12047,1
21073,12051,1
21073,12052,1
21073,12053,1
21073,12054,1
21073,12055,1
21073,12056,1
21073,12057,1
21073,13100,1
21073,13101,1
21073,13102,1
21073,13120,1
21073,13121,1
21073,13122,1
21073,13131,1
21073,13132,1
21073,13133,1
21073,13150,1
21073,13151,1
21073,13152,1
21073,13153,1
21073,20600,1
21073,20604,1
21073,20605,1
21073,20606,1
21073,20610,1
21073,20611,1
21073,20704,1
21073,36000,1
21073,36400,1
21073,36405,1
21073,36406,1
21073,36410,1
21073,36420,1
21073,36425,1
21073,36430,1
21073,36440,1
21073,36591,0
21073,36592,0
21073,36600,1
21073,36640,1
21073,37202,1
21073,43752,1
21073,61650,0
21073,62310,0
21073,62311,0
21073,62318,0
21073,62319,0
21073,62320,0
21073,62321,0
21073,62322,0
21073,62323,0
21073,62324,0
21073,62325,0
21073,62326,0
21073,62327,0
21073,64400,0
21073,64402,0
21073,64405,0
21073,64408,0
21073,64410,0
21073,64412,0
21073,64413,0
21073,64415,0
21073,64416,0
21073,64417,0
21073,64418,0
21073,64420,0
21073,64421,0
21073,64425,0
21073,64430,0
21073,64435,0
21073,64445,0
21073,64446,0
21073,64447,0
21073,64448,0
21073,64449,0
21073,64450,1
21073,64451,0
21073,64454,1
21073,64461,0
21073,64462,0
21073,64463,0
21073,64466,1
21073,64467,1
21073,64468,1
21073,64469,1
21073,64470,0
21073,64473,1
21073,64474,1
21073,64475,0
21073,64479,0
21073,64480,0
21073,64483,0
21073,64484,0
21073,64486,0
21073,64487,0
21073,64488,0
21073,64489,0
21073,64490,0
21073,64491,0
21073,64492,0
21073,64493,0
21073,64494,0
21073,64495,0
21073,64505,0
21073,64508,0
21073,64510,0
21073,64517,0
21073,64520,0
21073,64530,0
21073,64550,0
21073,69990,0
21073,90760,1
21073,90765,1
21073,90772,1
21073,90774,1
21073,90775,1
21073,92012,1
21073,92012,0
21073,92014,1
21073,92014,0
21073,93000,1
21073,93005,1
21073,93010,1
21073,93040,1
21073,93041,1
21073,93042,1
21073,93318,1
21073,93355,1
21073,94002,1
21073,94200,1
21073,94250,1
21073,94680,1
21073,94681,1
21073,94690,1
21073,94770,1
21073,95812,1
21073,95813,1
21073,95816,1
21073,95819,1
21073,95822,1
21073,95829,1
21073,95955,1
21073,96360,1
21073,96361,1
21073,96365,1
21073,96366,1
21073,96367,1
21073,96368,1
21073,96372,1
21073,96374,1
21073,96375,1
21073,96376,1
21073,96377,1
21073,96523,0
21073,97140,1
21073,98925,1
21073,98926,1
21073,98927,1
21073,98928,1
21073,98929,1
21073,99148,0
21073,99149,0
21073,99150,0
21073,99151,0
21073,99152,0
21073,99153,0
21073,99155,0
21073,99156,0
21073,99157,0
21073,99211,1
21073,99211,1
21073,99212,1
21073,99212,1
21073,99213,1
21073,99213,1
21073,99214,1
21073,99214,1
21073,99215,1
21073,99215,1
21073,99217,1
21073,99217,1
21073,99218,1
21073,99218,1
21073,99219,1
21073,99219,1
21073,99220,1
21073,99220,1
21073,99221,1
21073,99221,1
21073,99222,1
21073,99222,1
21073,99223,1
21073,99223,1
21073,99231,1
21073,99231,1
21073,99232,1
21073,99232,1
21073,99233,1
21073,99233,1
21073,99234,1
21073,99234,1
21073,99235,1
21073,99235,1
21073,99236,1
21073,99236,1
21073,99238,1
21073,99238,1
21073,99239,1
21073,99239,1
21073,99241,1
21073,99242,1
21073,99243,1
21073,99244,1
21073,99245,1
21073,99251,1
21073,99252,1
21073,99253,1
21073,99254,1
21073,99255,1
21073,99291,1
21073,99291,1
21073,99292,1
21073,99292,1
21073,99304,1
21073,99304,1
21073,99305,1
21073,99305,1
21073,99306,1
21073,99306,1
21073,99307,1
21073,99307,1
21073,99308,1
21073,99308,1
21073,99309,1
21073,99309,1
21073,99310,1
21073,99310,1
21073,99315,1
21073,99315,1
21073,99316,1
21073,99316,1
21073,99334,1
21073,99334,1
21073,99335,1
21073,99335,1
21073,99336,1
21073,99336,1
21073,99337,1
21073,99337,1
21073,99347,1
21073,99347,1
21073,99348,1
21073,99348,1
21073,99349,1
21073,99349,1
21073,99350,1
21073,99350,1
21073,99374,1
21073,99375,1
21073,99377,1
21073,99378,1
21073,99446,0
21073,99447,0
21073,99448,0
21073,99449,0
21073,99451,0
21073,99452,0
21073,99495,0
21073,99495,0
21073,99496,0
21073,99496,0
21076,12001,1
21076,12002,1
21076,12004,1
21076,12005,1
21076,12006,1
21076,12007,1
21076,12011,1
21076,12013,1
21076,12014,1
21076,12015,1
21076,12016,1
21076,12017,1
21076,12018,1
21076,12020,1
21076,12021,1
21076,12031,1
21076,12032,1
21076,12034,1
21076,12035,1
21076,12036,1
21076,12037,1
21076,12041,1
21076,12042,1
21076,12044,1
21076,12045,1
21076,12046,1
21076,12047,1
21076,12051,1
21076,12052,1
21076,12053,1
21076,12054,1
21076,12055,1
21076,12056,1
21076,12057,1
21076,13100,1
21076,13101,1
21076,13102,1
21076,13120,1
21076,13121,1
21076,13122,1
21076,13131,1
21076,13132,1
21076,13133,1
21076,13150,1
21076,13151,1
21076,13152,1
21076,13153,1
21076,21079,1
21076,21082,1
21076,21083,1
21076,36000,1
21076,36400,1
21076,36405,1
21076,36406,1
21076,36410,1
21076,36420,1
21076,36425,1
21076,36430,1
21076,36440,1
21076,36591,0
21076,36592,0
21076,36600,1
21076,36640,1
21076,37202,1
21076,43752,1
21076,51701,1
21076,51702,1
21076,51703,1
21076,61650,0
21076,62310,0
21076,62311,0
21076,62318,0
21076,62319,0
21076,62320,0
21076,62321,0
21076,62322,0
21076,62323,0
21076,62324,0
21076,62325,0
21076,62326,0
21076,62327,0
21076,64400,0
21076,64402,0
21076,64405,0
21076,64408,0
21076,64410,0
21076,64412,0
21076,64413,0
21076,64415,0
21076,64416,0
21076,64417,0
21076,64418,0
21076,64420,0
21076,64421,0
21076,64425,0
21076,64430,0
21076,64435,0
21076,64445,0
21076,64446,0
21076,64447,0
21076,64448,0
21076,64449,0
21076,64450,1
21076,64451,0
21076,64454,1
21076,64461,0
21076,64462,0
21076,64463,0
21076,64466,1
21076,64467,1
21076,64468,1
21076,64469,1
21076,64470,0
21076,64473,1
21076,64474,1
21076,64475,0
21076,64479,0
21076,64480,0
21076,64483,0
21076,64484,0
21076,64486,0
21076,64487,0
21076,64488,0
21076,64489,0
21076,64490,0
21076,64491,0
21076,64492,0
21076,64493,0
21076,64494,0
21076,64495,0
21076,64505,0
21076,64508,0
21076,64510,0
21076,64517,0
21076,64520,0
21076,64530,0
21076,64550,0
21076,69990,0
21076,90760,1
21076,90765,1
21076,90772,1
21076,90774,1
21076,90775,1
21076,90780,1
21076,92012,1
21076,92012,0
21076,92014,1
21076,92014,0
21076,93000,1
21076,93005,1
21076,93010,1
21076,93040,1
21076,93041,1
21076,93042,1
21076,93318,1
21076,93355,1
21076,94002,1
21076,94200,1
21076,94250,1
21076,94680,1
21076,94681,1
21076,94690,1
21076,94770,1
21076,95812,1
21076,95813,1
21076,95816,1
21076,95819,1
21076,95822,1
21076,95829,1
21076,95955,1
21076,96360,1
21076,96361,1
21076,96365,1
21076,96366,1
21076,96367,1
21076,96368,1
21076,96372,1
21076,96374,1
21076,96375,1
21076,96376,1
21076,96377,1
21076,96523,0
21076,99148,0
21076,99149,0
21076,99150,0
21076,99155,0
21076,99156,0
21076,99157,0
21076,99211,1
21076,99211,1
21076,99212,1
21076,99212,1
21076,99213,1
21076,99213,1
21076,99214,1
21076,99214,1
21076,99215,1
21076,99215,1
21076,99217,1
21076,99217,1
21076,99218,1
21076,99218,1
21076,99219,1
21076,99219,1
21076,99220,1
21076,99220,1
21076,99221,1
21076,99221,1
21076,99222,1
21076,99222,1
21076,99223,1
21076,99223,1
21076,99231,1
21076,99231,1
21076,99232,1
21076,99232,1
21076,99233,1
21076,99233,1
21076,99234,1
21076,99234,1
21076,99235,1
21076,99235,1
21076,99236,1
21076,99236,1
21076,99238,1
21076,99238,1
21076,99239,1
21076,99239,1
21076,99241,1
21076,99242,1
21076,99243,1
21076,99244,1
21076,99245,1
21076,99251,1
21076,99252,1
21076,99253,1
21076,99254,1
21076,99255,1
21076,99291,1
21076,99291,1
21076,99292,1
21076,99292,1
21076,99304,1
21076,99304,1
21076,99305,1
21076,99305,1
21076,99306,1
21076,99306,1
21076,99307,1
21076,99307,1
21076,99308,1
21076,99308,1
21076,99309,1
21076,99309,1
21076,99310,1
21076,99310,1
21076,99315,1
21076,99315,1
21076,99316,1
21076,99316,1
21076,99334,1
21076,99334,1
21076,99335,1
21076,99335,1
21076,99336,1
21076,99336,1
21076,99337,1
21076,99337,1
21076,99347,1
21076,99347,1
21076,99348,1
21076,99348,1
21076,99349,1
21076,99349,1
21076,99350,1
21076,99350,1
21076,99374,1
21076,99375,1
21076,99377,1
21076,99378,1
21076,99446,0
21076,99447,0
21076,99448,0
21076,99449,0
21076,99451,0
21076,99452,0
21076,99495,0
21076,99495,0
21076,99496,0
21076,99496,0
21077,12001,1
21077,12002,1
21077,12004,1
21077,12005,1
21077,12006,1
21077,12007,1
21077,12011,1
21077,12013,1
21077,12014,1
21077,12015,1
21077,12016,1
21077,12017,1
21077,12018,1
21077,12020,1
21077,12021,1
21077,12031,1
21077,12032,1
21077,12034,1
21077,12035,1
21077,12036,1
21077,12037,1
21077,12041,1
21077,12042,1
21077,12044,1
21077,12045,1
21077,12046,1
21077,12047,1
21077,12051,1
21077,12052,1
21077,12053,1
21077,12054,1
21077,12055,1
21077,12056,1
21077,12057,1
21077,13100,1
21077,13101,1
21077,13102,1
21077,13120,1
21077,13121,1
21077,13122,1
21077,13131,1
21077,13132,1
21077,13133,1
21077,13150,1
21077,13151,1
21077,13152,1
21077,13153,1
21077,21088,1
21077,36000,1
21077,36400,1
21077,36405,1
21077,36406,1
21077,36410,1
21077,36420,1
21077,36425,1
21077,36430,1
21077,36440,1
21077,36591,0
21077,36592,0
21077,36600,1
21077,36640,1
21077,37202,1
21077,43752,1
21077,51701,1
21077,51702,1
21077,51703,1
21077,61650,0
21077,62310,0
21077,62311,0
21077,62318,0
21077,62319,0
21077,62320,0
21077,62321,0
21077,62322,0
21077,62323,0
21077,62324,0
21077,62325,0
21077,62326,0
21077,62327,0
21077,64400,0
21077,64402,0
21077,64405,0
21077,64408,0
21077,64410,0
21077,64412,0
21077,64413,0
21077,64415,0
21077,64416,0
21077,64417,0
21077,64418,0
21077,64420,0
21077,64421,0
21077,64425,0
21077,64430,0
21077,64435,0
21077,64445,0
21077,64446,0
21077,64447,0
21077,64448,0
21077,64449,0
21077,64450,1
21077,64451,0
21077,64454,1
21077,64461,0
21077,64462,0
21077,64463,0
21077,64466,1
21077,64467,1
21077,64468,1
21077,64469,1
21077,64470,0
21077,64473,1
21077,64474,1
21077,64475,0
21077,64479,0
21077,64480,0
21077,64483,0
21077,64484,0
21077,64486,0
21077,64487,0
21077,64488,0
21077,64489,0
21077,64490,0
21077,64491,0
21077,64492,0
21077,64493,0
21077,64494,0
21077,64495,0
21077,64505,0
21077,64508,0
21077,64510,0
21077,64517,0
21077,64520,0
21077,64530,0
21077,64550,0
21077,69990,0
21077,90760,1
21077,90765,1
21077,90772,1
21077,90774,1
21077,90775,1
21077,90780,1
21077,92012,1
21077,92012,0
21077,92014,1
21077,92014,0
21077,93000,1
21077,93005,1
21077,93010,1
21077,93040,1
21077,93041,1
21077,93042,1
21077,93318,1
21077,93355,1
21077,94002,1
21077,94200,1
21077,94250,1
21077,94680,1
21077,94681,1
21077,94690,1
21077,94770,1
21077,95812,1
21077,95813,1
21077,95816,1
21077,95819,1
21077,95822,1
21077,95829,1
21077,95955,1
21077,96360,1
21077,96361,1
21077,96365,1
21077,96366,1
21077,96367,1
21077,96368,1
21077,96372,1
21077,96374,1
21077,96375,1
21077,96376,1
21077,96377,1
21077,96523,0
21077,99148,0
21077,99149,0
21077,99150,0
21077,99155,0
21077,99156,0
21077,99157,0
21077,99211,1
21077,99211,1
21077,99212,1
21077,99212,1
21077,99213,1
21077,99213,1
21077,99214,1
21077,99214,1
21077,99215,1
21077,99215,1
21077,99217,1
21077,99217,1
21077,99218,1
21077,99218,1
21077,99219,1
21077,99219,1
21077,99220,1
21077,99220,1
21077,99221,1
21077,99221,1
21077,99222,1
21077,99222,1
21077,99223,1
21077,99223,1
21077,99231,1
21077,99231,1
21077,99232,1
21077,99232,1
21077,99233,1
21077,99233,1
21077,99234,1
21077,99234,1
21077,99235,1
21077,99235,1
21077,99236,1
21077,99236,1
21077,99238,1
21077,99238,1
21077,99239,1
21077,99239,1
21077,99241,1
21077,99242,1
21077,99243,1
21077,99244,1
21077,99245,1
21077,99251,1
21077,99252,1
21077,99253,1
21077,99254,1
21077,99255,1
21077,99291,1
21077,99291,1
21077,99292,1
